Timestamp,Packets [total],Losses [Total],Losses [Difference]
0.190047,1001,0,0
0.379908,2001,0,0
0.569607,3001,0,0
0.75945,4001,0,0
0.94924,5001,0,0
1.139103,6001,0,0
1.32899,7001,0,0
1.518756,8001,0,0
1.708471,9001,0,0
1.898295,10001,0,0
2.088079,11001,0,0
2.277969,12001,0,0
2.467717,13001,0,0
2.657511,14001,0,0
2.847342,15001,0,0
3.037128,16001,0,0
3.226956,17001,0,0
3.416797,18001,0,0
3.606661,19001,0,0
3.796389,20001,0,0
3.986197,21001,0,0
4.176033,22001,0,0
4.365847,23001,0,0
4.55562,24001,0,0
4.745443,25001,0,0
4.935274,26001,0,0
5.125108,27001,0,0
5.314933,28001,0,0
5.504667,29001,0,0
5.694495,30001,0,0
5.884303,31001,0,0
6.074133,32001,0,0
6.263924,33001,0,0
6.453752,34001,0,0
6.643552,35001,0,0
6.833423,36001,0,0
7.023148,37001,1,1
7.21296,38001,1,0
7.402774,39001,1,0
7.592576,40001,1,0
7.782472,41001,1,0
7.972195,42001,1,0
8.162021,43001,1,0
8.351861,44001,1,0
8.541681,45001,2,1
8.731535,46001,2,0
8.921259,47001,2,0
9.111039,48001,2,0
9.300924,49001,2,0
9.490721,50001,2,0
9.680556,51001,2,0
9.870289,52001,2,0
10.060136,53001,2,0
10.249939,54001,2,0
10.439752,55001,2,0
10.629569,56001,2,0
10.8194,57001,2,0
11.009216,58001,2,0
11.199023,59001,3,1
11.388825,60001,3,0
11.578583,61001,3,0
11.768387,62001,3,0
11.95821,63001,3,0
12.148009,64001,3,0
12.337879,65001,3,0
12.527714,66001,3,0
12.717577,67001,3,0
12.907345,68001,3,0
13.09715,69001,3,0
13.286985,70001,3,0
13.476679,71001,3,0
13.666518,72001,3,0
13.85633,73001,3,0
14.046173,74001,3,0
14.235981,75001,3,0
14.425856,76001,3,0
14.615613,77001,3,0
14.805467,78001,3,0
14.995263,79001,3,0
15.185171,80001,3,0
15.375004,81001,3,0
15.564783,82001,3,0
15.754653,83001,4,1
15.944667,84001,4,0
16.134503,85001,4,0
16.324198,86001,4,0
16.514398,87001,4,0
16.704289,88001,4,0
16.894029,89001,4,0
17.084079,90001,4,0
17.273839,91001,4,0
17.463684,92001,4,0
17.65368,93001,4,0
17.843465,94001,4,0
18.033295,95001,4,0
18.223078,96001,4,0
18.412895,97001,4,0
18.602722,98001,4,0
18.792525,99001,4,0
18.982318,100001,4,0
19.172118,101001,4,0
19.362005,102001,4,0
19.551791,103001,6,2
19.741602,104001,6,0
19.931353,105001,6,0
20.121368,106001,6,0
20.311182,107001,6,0
20.501003,108001,6,0
20.690889,109001,6,0
20.880681,110001,6,0
21.070408,111001,9,3
21.260213,112001,9,0
21.450044,113001,9,0
21.639871,114001,9,0
21.829905,115001,9,0
22.019666,116001,9,0
22.209485,117001,9,0
22.399358,118001,9,0
22.589139,119001,9,0
22.779048,120001,9,0
22.968814,121001,9,0
23.158522,122001,9,0
23.348343,123001,9,0
23.538231,124001,9,0
23.72803,125001,9,0
23.917781,126001,9,0
24.107548,127001,9,0
24.29739,128001,9,0
24.487192,129001,9,0
24.677032,130001,9,0
24.866894,131001,9,0
25.05669,132001,9,0
25.246473,133001,9,0
25.436274,134001,9,0
25.626025,135001,9,0
25.815882,136001,9,0
26.005723,137001,9,0
26.195532,138001,9,0
26.385279,139001,9,0
26.575157,140001,9,0
26.764914,141001,9,0
26.95474,142001,9,0
27.144613,143001,9,0
27.334334,144001,9,0
27.524233,145001,9,0
27.71396,146001,9,0
27.903826,147001,9,0
28.093607,148001,9,0
28.283395,149001,10,1
28.473219,150001,10,0
28.662998,151001,10,0
28.852873,152001,10,0
29.04266,153001,10,0
29.232462,154001,10,0
29.422256,155001,10,0
29.612117,156001,10,0
29.801882,157001,10,0
29.991725,158001,10,0
30.181477,159001,10,0
30.371295,160001,10,0
30.56109,161001,10,0
30.750938,162001,10,0
30.940747,163001,10,0
31.130534,164001,10,0
31.320429,165001,11,1
31.510209,166001,11,0
31.700031,167001,11,0
31.889833,168001,11,0
32.079658,169001,11,0
32.269407,170001,11,0
32.459223,171001,11,0
32.649028,172001,11,0
32.838873,173001,11,0
33.028673,174001,11,0
33.218478,175001,11,0
33.40833,176001,11,0
33.598063,177001,11,0
33.787875,178001,11,0
33.97774,179001,11,0
34.167531,180001,11,0
34.357364,181001,11,0
34.547152,182001,11,0
34.736913,183001,11,0
34.926825,184001,11,0
35.1166,185001,11,0
35.306422,186001,11,0
35.496171,187001,11,0
35.686006,188001,11,0
35.875797,189001,11,0
36.065652,190001,11,0
36.255486,191001,11,0
36.445214,192001,11,0
36.635048,193001,11,0
36.824834,194001,11,0
37.014662,195001,12,1
37.204525,196001,12,0
37.394343,197001,12,0
37.584254,198001,12,0
37.774101,199001,12,0
37.963912,200001,12,0
38.153781,201001,12,0
38.343632,202001,12,0
38.533408,203001,12,0
38.723128,204001,12,0
38.912944,205001,12,0
39.102809,206001,12,0
39.292582,207001,12,0
39.482426,208001,12,0
39.672234,209001,12,0
39.862022,210001,12,0
40.051822,211001,12,0
40.241655,212001,12,0
40.431425,213001,12,0
40.621294,214001,12,0
40.81108,215001,12,0
41.000971,216001,12,0
41.190698,217001,12,0
41.380459,218001,12,0
41.570406,219001,12,0
41.760167,220001,12,0
41.949958,221001,12,0
42.139743,222001,12,0
42.329538,223001,12,0
42.519349,224001,12,0
42.709184,225001,12,0
42.899008,226001,12,0
43.088794,227001,12,0
43.27859,228001,12,0
43.468418,229001,12,0
43.658243,230001,12,0
43.848002,231001,12,0
44.037809,232001,12,0
44.227691,233001,12,0
44.417437,234001,12,0
44.607236,235001,12,0
44.797059,236001,12,0
44.986863,237001,12,0
45.176692,238001,14,2
45.366482,239001,14,0
45.556309,240001,14,0
45.746097,241001,14,0
45.936031,242001,14,0
46.125849,243001,14,0
46.315595,244001,16,2
46.505366,245001,16,0
46.695192,246001,16,0
46.88496,247001,16,0
47.074795,248001,16,0
47.264677,249001,16,0
47.45441,250001,16,0
47.644199,251001,16,0
47.834002,252001,16,0
48.023911,253001,16,0
48.213707,254001,17,1
48.403436,255001,17,0
48.593265,256001,17,0
48.783078,257001,17,0
48.972966,258001,17,0
49.162785,259001,17,0
49.352511,260001,17,0
49.542299,261001,17,0
49.732154,262001,17,0
49.92192,263001,17,0
50.111727,264001,17,0
