Timestamp,Packets [total],Losses [Total],Losses [Difference]
11.33026,1000001,0,0
23.645172,2000001,0,0
35.88528,3000001,0,0
48.089375,4000001,0,0
60.386417,5000001,0,0
72.79228,6000001,0,0
85.008766,7000001,0,0
97.272112,8000001,0,0
109.577317,9000001,0,0
121.874525,10000001,0,0
134.191214,11000001,0,0
146.347495,12000001,0,0
158.580875,13000001,0,0
170.990051,14000001,0,0
183.469099,15000001,0,0
195.80997,16000001,0,0
208.050508,17000001,0,0
220.385655,18000001,0,0
232.771481,19000001,0,0
245.245924,20000001,0,0
257.529634,21000001,0,0
269.718293,22000001,0,0
281.966289,23000001,0,0
294.3301,24000001,0,0
306.775849,25000001,0,0
319.016097,26000001,0,0
331.209955,27000001,0,0
343.62576,28000001,0,0
356.027217,29000001,0,0
359.954643,29317025,0,0
