Timestamp,Packets [total],Losses [Total],Losses [Difference]
6.350383,100001,0,0
12.671939,200001,0,0
18.926042,300001,0,0
25.273698,400001,0,0
31.62875,500001,0,0
37.883185,600001,0,0
44.208274,700001,0,0
50.482027,800001,0,0
56.808282,900001,0,0
63.033574,1000001,0,0
69.342839,1100001,0,0
75.67748,1200001,0,0
82.009602,1300001,0,0
88.332184,1400001,0,0
94.669241,1500001,0,0
100.981758,1600001,0,0
107.310688,1700001,0,0
113.638499,1800001,0,0
119.968878,1900001,0,0
126.295875,2000001,0,0
132.607798,2100001,0,0
138.926189,2200001,0,0
145.245763,2300001,0,0
151.506623,2400001,0,0
157.821424,2500001,0,0
164.119587,2600001,0,0
170.383557,2700001,0,0
176.6768,2800001,0,0
182.951548,2900001,0,0
189.26789,3000001,0,0
195.562711,3100001,0,0
201.90192,3200001,0,0
208.221263,3300001,0,0
214.549028,3400001,0,0
220.81579,3500001,0,0
227.131608,3600001,0,0
233.452771,3700001,0,0
239.785249,3800001,0,0
246.01458,3900001,0,0
252.322651,4000001,0,0
258.653153,4100001,0,0
264.963348,4200001,0,0
271.241931,4300001,0,0
277.472808,4400001,0,0
283.800472,4500001,0,0
290.136138,4600001,0,0
296.470457,4700001,0,0
299.975246,4755402,0,0
