Duration (s),Method,Test-ID,Client,Server,Port,Cycle Time (ns),Datagram Size (B),QoS,Stress,Intensity,Location,Status,Losses [total],Losses [ratio](%),Losses [location],Pakets [total],PPS [udp],PPS [ip],Bandwidth [net](Mbps),Bandwidth [gross](Mbps),Timer Misses,Remarks
100,CUSTOM,639312_151938_061023,10.0.0.101,10.0.0.102,8100,10000,65000,False,CPU_REALTIME,7,SERVER,SUCCESS,0,0.0,,1787160,17871,786324,9292.92,9332.95104,8211524,Server data missing.
100,CUSTOM,909378_143450_061023,10.0.0.101,10.0.0.102,8100,10000,65000,False,CPU_USR,8,SERVER,SUCCESS,0,0.0,,1799513,17995,791780,9357.4,9397.7088,8199174,Server data missing.
100,CUSTOM,376507_141226_061023,10.0.0.101,10.0.0.102,8100,10000,65000,False,TIMER,8,CLIENT,SUCCESS,0,0.0,,1295037,12950,569800,6734.0,6763.008,8700542,Server data missing.
100,CUSTOM,711594_072654_091023,10.0.0.101,10.0.0.102,8100,10000,65000,False,NETWORK_TRAFFIC,10,BOTH,SUCCESS,0,0.0,,1803896,18038,793672,9379.76,9420.16512,8192928,Server data missing.
100,CUSTOM,846262_124249_061023,10.0.0.101,10.0.0.102,8100,10000,65000,False,CPU_KERNEL,8,CLIENT,SUCCESS,0,0.0,,1256888,12568,552992,6535.36,6563.51232,8739302,Server data missing.
100,CUSTOM,744612_145714_061023,10.0.0.101,10.0.0.102,8100,10000,65000,False,CPU_KERNEL,8,SERVER,SUCCESS,0,0.0,,1787798,17877,786588,9296.04,9336.08448,8210830,Server data missing.
100,CUSTOM,418331_132739_061023,10.0.0.101,10.0.0.102,8100,10000,65000,False,MEMORY,8,CLIENT,SUCCESS,0,0.0,,1714443,17144,754336,8914.88,8953.28256,8274377,Server data missing.
100,CUSTOM,703036_075620_091023,10.0.0.101,10.0.0.102,8100,10000,65000,False,NETWORK,10,SERVER,SUCCESS,964542,0.9708329978259119,Server [NO DATA]  Route (Switch),993520,9935,437140,5166.2,5188.4544,9003682,Server data missing.
100,CUSTOM,696492_122025_061023,10.0.0.101,10.0.0.102,8100,10000,65000,False,CPU_USR,8,CLIENT,SUCCESS,0,0.0,,1425284,14252,627088,7411.04,7442.96448,8571020,Server data missing.
100,CUSTOM,650395_130513_061023,10.0.0.101,10.0.0.102,8100,10000,65000,False,CPU_REALTIME,7,CLIENT,SUCCESS,0,0.0,,1401613,14016,616704,7288.32,7319.71584,8594404,Server data missing.
100,CUSTOM,790901_135002_061023,10.0.0.101,10.0.0.102,8100,10000,65000,False,IO,8,CLIENT,SUCCESS,0,0.0,,1840933,18409,809996,9572.68,9613.91616,8155159,Server data missing.
100,CUSTOM,939149_082557_091023,10.0.0.101,10.0.0.102,8100,10000,65000,False,NETWORK,10,CLIENT,SUCCESS,0,0.0,,1846873,18468,812592,9603.36,9644.72832,8150236,Server data missing.
100,CUSTOM,976403_162650_061023,10.0.0.101,10.0.0.102,8100,10000,65000,False,TIMER,8,SERVER,SUCCESS,0,0.0,,1791376,17913,788172,9314.76,9354.88512,8207303,Server data missing.
100,CUSTOM,629343_160426_061023,10.0.0.101,10.0.0.102,8100,10000,65000,False,IO,8,SERVER,SUCCESS,0,0.0,,1798523,17985,791340,9352.2,9392.4864,8200101,Server data missing.
