Timestamp,Packets [total],Losses [Total],Losses [Difference]
0.100138,1001,1,1
0.200175,2001,2,1
0.30014,3001,2,0
0.400118,4001,2,0
0.500122,5001,5,3
0.600285,6001,5,0
0.700381,7001,5,0
0.800398,8001,5,0
0.900465,9001,5,0
1.000859,10001,9,4
1.101309,11001,9,0
1.201351,12001,9,0
1.302378,13001,9,0
1.403052,14001,9,0
1.50312,15001,9,0
1.603149,16001,9,0
1.703172,17001,9,0
1.803244,18001,9,0
1.903337,19001,9,0
2.003552,20001,9,0
2.103469,21001,9,0
2.203377,22001,9,0
2.303355,23001,9,0
2.403397,24001,9,0
2.50343,25001,9,0
2.603402,26001,10,1
2.703367,27001,11,1
2.803385,28001,11,0
2.903343,29001,11,0
3.003302,30001,11,0
3.103268,31001,12,1
3.203241,32001,12,0
3.303423,33001,32,20
3.40425,34001,32,0
3.504291,35001,32,0
3.605415,36001,33,1
3.705417,37001,33,0
3.805467,38001,34,1
3.905368,39001,34,0
4.005275,40001,34,0
4.10529,41001,34,0
4.205368,42001,35,1
4.306095,43001,35,0
4.406836,44001,35,0
4.507086,45001,119,84
4.607032,46001,1118,999
4.707163,47001,2117,999
4.807292,48001,3116,999
4.90719,49001,4115,999
5.007216,50001,5114,999
5.107414,51001,6113,999
5.20737,52001,7112,999
5.307289,53001,8111,999
5.407992,54001,9110,999
5.507874,55001,10109,999
5.607774,56001,11108,999
5.707672,57001,12107,999
5.807559,58001,13106,999
5.907455,59001,14105,999
6.007475,60001,15104,999
6.107384,61001,16103,999
6.207259,62001,17102,999
6.307179,63001,18101,999
6.407129,64001,19100,999
6.507174,65001,20099,999
6.607153,66001,21098,999
6.707117,67001,22097,999
6.807178,68001,23096,999
6.907187,69001,24095,999
7.007155,70001,25094,999
7.107206,71001,26093,999
7.207268,72001,27092,999
7.307179,73001,28091,999
7.407109,74001,29090,999
7.507146,75001,30089,999
7.607138,76001,31088,999
7.707117,77001,32087,999
7.807173,78001,33086,999
7.907162,79001,34085,999
8.007165,80001,35084,999
8.107118,81001,36083,999
8.207148,82001,37082,999
8.307129,83001,38081,999
8.407183,84001,39080,999
8.50714,85001,40079,999
8.607147,86001,41078,999
8.707139,87001,42077,999
8.807154,88001,43076,999
8.907113,89001,44075,999
9.007188,90001,45074,999
9.107121,91001,46073,999
9.207144,92001,47072,999
9.307248,93001,48071,999
9.4072,94001,49070,999
9.507236,95001,50069,999
9.607233,96001,51068,999
9.707197,97001,52067,999
9.807271,98001,53066,999
9.907239,99001,54065,999
10.007181,100001,55064,999
10.107108,101001,56063,999
10.20711,102001,57062,999
10.307154,103001,58061,999
10.407194,104001,59060,999
10.507232,105001,60059,999
10.607275,106001,61058,999
10.707175,107001,62057,999
10.807139,108001,63056,999
10.907116,109001,64055,999
11.00719,110001,65054,999
11.107176,111001,66053,999
