Timestamp,Packets [total],Losses [Total],Losses [Difference]
3.000213,100000,5,5
6.000445,200000,16,11
9.000785,300000,16,0
12.001065,400000,16,0
15.001113,500000,42,26
18.001249,600000,49,7
21.001475,700000,69,20
24.0018,800000,88,19
27.002385,900000,100,12
30.002739,1000000,105,5
33.00296,1100000,113,8
36.003752,1200000,119,6
39.003831,1300000,120,1
42.004222,1400000,122,2
45.004597,1500000,132,10
48.004828,1600000,132,0
51.005138,1700000,135,3
54.005289,1800000,136,1
57.005621,1900000,137,1
60.005715,2000000,147,10
63.005897,2100000,148,1
66.006011,2200000,157,9
69.006472,2300000,160,3
72.006694,2400000,174,14
75.00725,2500000,177,3
78.007425,2600000,183,6
81.007643,2700000,194,11
84.00837,2800000,202,8
87.008715,2900000,205,3
90.008939,3000000,208,3
93.009103,3100000,216,8
96.009548,3200000,230,14
99.009722,3300000,237,7
102.009943,3400000,238,1
105.00999,3500000,240,2
108.010542,3600000,262,22
111.010821,3700000,266,4
114.011195,3800000,266,0
117.011348,3900000,288,22
120.011793,4000000,292,4
123.012569,4100000,305,13
126.013209,4200000,313,8
129.013485,4300000,317,4
132.013845,4400000,348,31
135.013956,4500000,352,4
138.015052,4600000,358,6
141.01522,4700000,368,10
144.015412,4800000,395,27
147.015718,4900000,419,24
150.016135,5000000,422,3
150.016161,5000001,422,0
