Timestamp,Packets [total],Losses [Total],Losses [Difference]
6.323921,100001,0,0
12.633737,200001,0,0
18.966219,300001,0,0
24.936318,400001,0,0
30.697714,500001,0,0
36.467713,600001,0,0
42.261159,700001,0,0
48.022592,800001,0,0
53.775004,900001,0,0
59.758776,1000001,0,0
66.088712,1100001,0,0
71.99775,1200001,1,1
78.26754,1300001,1,0
84.61049,1400001,1,0
90.928021,1500001,1,0
97.258702,1600001,1,0
103.546258,1700001,1,0
109.768435,1800001,1,0
116.091039,1900001,1,0
122.412502,2000001,1,0
128.353028,2100001,1,0
134.272404,2200001,1,0
140.423116,2300001,1,0
146.546475,2400001,1,0
152.45494,2500001,1,0
158.345512,2600001,1,0
164.258933,2700001,1,0
170.347804,2800001,1,0
176.673288,2900001,1,0
182.999658,3000001,1,0
189.308312,3100001,1,0
195.625861,3200001,1,0
201.948794,3300001,1,0
208.262981,3400001,1,0
214.595766,3500001,1,0
220.916557,3600001,1,0
227.239097,3700001,1,0
233.559452,3800001,1,0
239.883653,3900001,1,0
246.197906,4000001,1,0
252.521406,4100001,1,0
258.624568,4200001,1,0
264.846346,4300001,1,0
271.191179,4400001,1,0
277.519295,4500001,1,0
283.836851,4600001,1,0
290.16069,4700001,1,0
296.483485,4800001,1,0
299.974826,4855195,1,0
