Duration (s),Method,Test-ID,Client,Server,Port,Cycle Time (ns),Datagram Size (B),QoS,Stress,Intensity,Location,Status,Losses [total],Losses [ratio](%),Losses [location],Pakets [total],PPS [udp],PPS [ip],Bandwidth [net](Mbps),Bandwidth [gross](Mbps),Timer Misses,Remarks
299.892601,CUSTOM,954663_115222_141123,10.1.1.51,10.1.1.50,8110,2500,80,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,44756465,149241,149241,95.51424,145.659216,75201022
299.614763,CUSTOM,366039_124907_141123,10.2.0.51,10.2.0.50,8200,2500,80,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,35298587,117813,117813,75.40032,114.985488,84547670
299.316521,CUSTOM,451313_125024_141123,10.4.1.50,10.4.1.51,8410,2500,80,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,36309325,121307,121307,77.63648,118.395632,83417646,Server data missing.
299.165354,CUSTOM,584336_122509_131123,10.4.0.51,10.4.0.50,8300,2500,80,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,46529842,155532,155532,99.54048,151.799232,73136764
299.316745,CUSTOM,451313_125024_141123,10.1.1.50,10.1.1.51,8110,2500,80,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,36297522,121267,121267,77.61088,118.356592,83429537,Server data missing.
299.893565,CUSTOM,954663_115222_141123,10.1.0.51,10.1.0.50,8100,2500,80,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,46526317,155142,155142,99.29088,151.418592,73431573
299.611556,CUSTOM,366039_124907_141123,10.2.1.51,10.2.1.50,8210,2500,80,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,26953942,89962,89962,57.57568,87.802912,92890949
299.316483,CUSTOM,451313_125024_141123,10.4.0.50,10.4.0.51,8400,2500,80,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,36253698,121121,121121,77.51744,118.214096,83473257,Server data missing.
299.163825,CUSTOM,584336_122509_131123,10.4.1.51,10.4.1.50,8310,2500,80,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,46598377,155762,155762,99.68768,152.023712,73067617
299.316456,CUSTOM,451313_125024_141123,10.1.0.50,10.1.0.51,8100,2500,80,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,36206535,120964,120964,77.41696,118.060864,83520409,Server data missing.
299.317079,CUSTOM,451313_125024_141123,10.2.0.50,10.2.0.51,8200,2500,80,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,36716950,122669,122669,78.50816,119.724944,83010248,Server data missing.
299.668697,CUSTOM,365734_124947_141123,10.3.0.51,10.3.0.50,8300,2500,80,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,28907498,96464,96464,61.73696,94.148864,90960269
299.316693,CUSTOM,451313_125024_141123,10.3.0.50,10.3.0.51,8300,2500,80,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,36725009,122696,122696,78.52544,119.751296,83002035,Server data missing.
299.31684,CUSTOM,451313_125024_141123,10.2.1.50,10.2.1.51,8210,2500,80,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,36747871,122772,122772,78.57408,119.825472,82979231,Server data missing.
299.668553,CUSTOM,365734_124947_141123,10.3.1.51,10.3.1.50,8310,2500,80,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,28305537,94456,94456,60.45184,92.189056,91562167
299.316429,CUSTOM,451313_125024_141123,10.3.1.50,10.3.1.51,8310,2500,80,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,36620057,122345,122345,78.3008,119.40872,83106880,Server data missing.
299.973948,CUSTOM,981413_125419_141123,10.2.0.51,10.2.0.50,8200,2500,8900,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,27297296,90998,90998,6479.0576,6509.632928,92692554
299.944734,CUSTOM,617884_125536_141123,10.3.1.50,10.3.1.51,8310,2500,8900,False,NONE,0.0,BOTH,SUCCESS,450,1.5604056430509674e-05,Server [NO DATA]  Route (Switch),28838655,96146,96146,6845.5952,6877.900256,91139526,Server data missing.
299.972987,CUSTOM,110668_125500_141123,10.3.0.51,10.3.0.50,8300,2500,8900,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,24004770,80023,80023,5697.6376,5724.525328,95984664
299.94445,CUSTOM,617884_125536_141123,10.2.1.50,10.2.1.51,8210,2500,8900,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,28828310,96112,96112,6843.1744,6875.468032,91149758,Server data missing.
299.94422,CUSTOM,617884_125536_141123,10.3.0.50,10.3.0.51,8300,2500,8900,False,NONE,0.0,BOTH,SUCCESS,505,1.7508422504653685e-05,Server [NO DATA]  Route (Switch),28843261,96162,96162,6846.7344,6879.044832,91134714,Server data missing.
299.972523,CUSTOM,110668_125500_141123,10.3.1.51,10.3.1.50,8310,2500,8900,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,23076049,76927,76927,5477.2024,5503.049872,96913190
299.972136,CUSTOM,981413_125419_141123,10.2.1.51,10.2.1.50,8210,2500,8900,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,26886183,89628,89628,6381.5136,6411.628608,93102939
299.952328,CUSTOM,617884_125536_141123,10.2.0.50,10.2.0.51,8200,2500,8900,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,28843026,96158,96158,6846.4496,6878.758688,91138193,Server data missing.
299.975856,CUSTOM,448429_115735_141123,10.1.1.51,10.1.1.50,8110,2500,8900,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,32066707,106897,106897,7611.0664,7646.983792,87923955
299.95197,CUSTOM,617884_125536_141123,10.1.0.50,10.1.0.51,8100,2500,8900,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,28762321,95889,95889,6827.2968,6859.515504,91218753,Server data missing.
299.973342,CUSTOM,504390_123022_131123,10.4.0.51,10.4.0.50,8300,2500,8900,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,30410725,101378,101378,7218.1136,7252.176608,89578915
299.944522,CUSTOM,617884_125536_141123,10.4.0.50,10.4.0.51,8400,2500,8900,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,28782645,95959,95959,6832.2808,6864.523024,91195450,Server data missing.
299.951869,CUSTOM,617884_125536_141123,10.1.1.50,10.1.1.51,8110,2500,8900,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,28782949,95958,95958,6832.2096,6864.451488,91198085,Server data missing.
299.9757,CUSTOM,448429_115735_141123,10.1.0.51,10.1.0.50,8100,2500,8900,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,30734344,102456,102456,7294.8672,7329.292416,89256243
299.972879,CUSTOM,504390_123022_131123,10.4.1.51,10.4.1.50,8310,2500,8900,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,30315190,101059,101059,7195.4008,7229.356624,89674264
299.951813,CUSTOM,617884_125536_141123,10.4.1.50,10.4.1.51,8410,2500,8900,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,28795198,95999,95999,6835.1288,6867.384464,91185814,Server data missing.
299.975408,CUSTOM,480675_120248_141123,10.1.1.51,10.1.1.50,8110,2500,65000,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,5149638,17166,137328,8926.32,8964.77184,114840576
299.974221,CUSTOM,384040_130013_141123,10.3.1.51,10.3.1.50,8310,2500,65000,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,5726907,19091,152728,9927.32,9970.08384,114262838
299.957808,CUSTOM,857408_130049_141123,10.2.0.50,10.2.0.51,8200,2500,65000,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,4729854,15768,126144,8199.36,8234.68032,115253316,Server data missing.
299.957981,CUSTOM,857408_130049_141123,10.3.0.50,10.3.0.51,8300,2500,65000,False,NONE,1.0,BOTH,SUCCESS,183,3.8736274552553696e-05,Server [NO DATA]  Route (Switch),4724254,15749,125992,8189.48,8224.75776,115258985,Server data missing.
299.975246,CUSTOM,480675_120248_141123,10.1.0.51,10.1.0.50,8100,2500,65000,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,4755402,15852,126816,8243.04,8278.54848,115234743
299.974365,CUSTOM,384040_130013_141123,10.3.0.51,10.3.0.50,8300,2500,65000,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,5726912,19091,152728,9927.32,9970.08384,114262890
299.957569,CUSTOM,857408_130049_141123,10.2.1.50,10.2.1.51,8210,2500,65000,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,4722539,15744,125952,8186.88,8222.14656,115260535,Server data missing.
299.957881,CUSTOM,857408_130049_141123,10.3.1.50,10.3.1.51,8310,2500,65000,False,NONE,1.0,BOTH,SUCCESS,181,3.832569642660523e-05,Server [NO DATA]  Route (Switch),4722680,15744,125952,8186.88,8222.14656,115260519,Server data missing.
299.957421,CUSTOM,857408_130049_141123,10.4.1.50,10.4.1.51,8410,2500,65000,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,4717659,15727,125816,8178.04,8213.26848,115265356,Server data missing.
299.973633,CUSTOM,332883_123535_131123,10.4.1.51,10.4.1.50,8310,2500,65000,False,NONE,0.0,BOTH,SUCCESS,4,8.357423606880165e-07,Route (Switch),4786164,15955,127640,8296.6,8332.3392,115203336
299.971647,CUSTOM,664174_125932_141123,10.2.1.51,10.2.1.50,8210,2500,65000,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,4678521,15596,124768,8109.92,8144.85504,115310183
299.957842,CUSTOM,857408_130049_141123,10.1.1.50,10.1.1.51,8110,2500,65000,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,4714178,15716,125728,8172.32,8207.52384,115269005,Server data missing.
299.957861,CUSTOM,857408_130049_141123,10.4.0.50,10.4.0.51,8400,2500,65000,False,NONE,0.0,BOTH,SUCCESS,0,0.0,,4716253,15723,125784,8175.96,8211.17952,115266938,Server data missing.
