Timestamp,Packets [total],Losses [Total],Losses [Difference]
9.983234,1000001,0,0
19.938977,2000001,0,0
29.687658,3000001,0,0
39.58812,4000001,0,0
49.339956,5000001,0,0
59.330416,6000001,0,0
69.270826,7000001,0,0
79.258437,8000001,0,0
89.23258,9000001,0,0
99.182342,10000001,0,0
109.149517,11000001,0,0
119.083891,12000001,0,0
128.653142,13000001,0,0
138.530829,14000001,0,0
148.476369,15000001,0,0
158.396453,16000001,0,0
168.133021,17000001,0,0
178.052417,18000001,0,0
188.04186,19000001,0,0
197.976293,20000001,0,0
207.979654,21000001,0,0
217.991823,22000001,0,0
227.773662,23000001,0,0
237.739208,24000001,0,0
247.723383,25000001,0,0
257.684613,26000001,0,0
267.65011,27000001,0,0
277.629423,28000001,0,0
287.594619,29000001,0,0
297.441871,30000001,0,0
307.121821,31000001,0,0
317.070631,32000001,0,0
326.998173,33000001,0,0
336.923928,34000001,0,0
346.632115,35000001,0,0
356.533065,36000001,0,0
359.974564,36351471,0,0
